标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
非常好?,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164239649.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,班玛埃拉诺伊伏,5分,2020/8/25
体验很好，值得推荐，古色古香，寺院文化气息很浓，中国传统寺院的韵味，下雨天去也是不错的选择,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163877880.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M33****8346,5分,2020/7/20
携程网上订票系统出单，很快，立马凭身份证进入，当天人好多，可能是周末吧,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161741168.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M30****543,5分,2019/10/28
枫桥景区和寒山寺随着一首枫桥夜泊而名扬天下，可以说张继一个人撑起了这个景点。今天的寒山寺游客络绎不绝，张继虽已不在江湖，但在姑苏城外依旧满载着他的传说,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161735710.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,su****ue,5分,2019/10/27
寒山寺这里也是苏州很有名的景点了，这里的枫桥景区很漂亮虽然是寺庙但是也有江南园林风景非常的漂亮，里面还有一个很大的钟非常的有特色。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160763010.html,https://dimg04.c-ctrip.com/images/Z8061a0000018lpzuC3E9_C_180_180.jpg,卢湾申花魂,5分,2019/9/5
因为从小熟读的枫桥夜泊，到了苏州一定要去看看寒山寺，到寒山寺公交车很方便，也有旅游环线车，离七里山塘景区不远，白天看寒山寺，晚上可以去七里山塘看夜景。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159913211.html,https://dimg04.c-ctrip.com/images/Z8010n000000eea7s7071_C_180_180.jpg,银弓鱼,5分,2019/7/25
因古诗出名  确实值得去  挺好的  不过寺庙 都差不多  可以去看看  门票不贵   也不远  挺好,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159383289.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,星海最棒,5分,2019/6/21
寒山寺分为寒山寺，大钟苑还有寒山别院，寒山寺慕名而来的人很多，大钟苑相对来说比较清净，里面的钟非常大，非常壮观,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158245336.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,M28****580,5分,2019/3/31
"【景色】很好
【趣味】有深厚文化底蕴
【性价比】很高",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164031876.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M35****8315,5分,2020/8/7
姑苏城外寒山寺，夜半钟声到客船...这座寺院因为诗人的诗篇而千古流传，虽然现在的寒山寺和诗人笔下的寒山寺已全然不同，但是也不妨碍现代人前去怀古～～～,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162540599.html,https://dimg04.c-ctrip.com/images/Z80w180000014r1h98A70_C_180_180.jpg,重光潋滟,4分,2020/1/5
去苏州一定要去的景点，真的很不错，每一处都有些苏州园林的精致好，超棒,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161529478.html,https://dimg04.c-ctrip.com/images/Z80u0r000000h1u1tBEFD_C_180_180.jpg,琴瑟笙箫冰,5分,2019/10/13
寒山寺的人文历史悠久，名人墨客留下来宝贵的诗词和墨宝。寺庙建筑风格别致，环境非常优美，慕名而来的游客非常多！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161348073.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,103****828,5分,2019/10/5
这个景点位于苏州西边，靠近虎丘，因为唐朝诗人张继一首枫桥夜泊而闻名，门票不贵，20一张 到了元旦有撞钟祈福的活动，游客香客，都很多，祈福全家安康幸福。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160745948.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M43****664,5分,2019/9/2
书本上的诗词早有耳闻，耳闻不如一见，姑苏城外寒山寺，不亏为千古名刹！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159322757.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,echo475,5分,2019/6/16
很快，比现场买优惠。值得慢慢转，读读寻凝寺内的诗文，感觉会更好。旅游团较多，但这也没办法，下雨天去会更有感觉,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158598473.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,wcj69,5分,2019/4/30
寒山寺在姑苏区，门票不贵，有时间去看看也不错。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163960033.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,_WeCh****285589,5分,2020/7/30
就因为一首诗火的  不大 因为还没到十一 没有多少游客 但因为今天初一 香客不少 但不管好不好  感觉这个地方是必须要来的  旁别的别院在修 对面的枫桥景区装修哈哈 没去上,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161202641.html,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_180_180.jpg,走丢了算,4分,2019/9/29
很有名的地方，环境好，地方好，到处都是成名诗篇，文化底蕴深厚，了解苏州古城的历史，了解江南文化必到的地方…,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160613083.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,150****283,5分,2019/8/26
非常不错的行程，寒山寺不大，但作为中国十大名寺之一，非常有特点，服务也越来越棒，有免费讲解，真是不虚此行！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160201207.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,M22****174,5分,2019/8/9
月落乌啼霜满天，江枫渔火对愁眠。姑苏城外寒山寺，夜半钟声到客船。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162893319.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,M28****9197,5分,2020/2/24
因为选的住的地方离寒山寺有点远，在寺内游览时间较短有个钟苑没去！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161899014.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M62****34,5分,2019/11/8
景点是第二次去了，现在苏州的所有主要景点都可以网上预定，刷身份证便可入，园方便多了。而且园内的环境卫生也有专人在负责频频打扫，游玩的心情MM的。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160250903.html,https://dimg04.c-ctrip.com/images/0Z813120008c3ubivBF9F_C_180_180.jpg,无限空间666666,5分,2019/8/12
月落烏啼霜滿天，江楓漁火對愁眠。姑蘇城外寒山寺，夜半鐘聲到客船。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158657028.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M0A/23/6C/CghzfFUaHbKAMQ0oAAE80PAnz1Y727_C_180_180.jpg,俾斯麦,5分,2019/5/3
值得一游的地方，感受千年的钟声，余音缭绕。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164102031.html,https://dimg04.c-ctrip.com/images/Z80m0f0000007fsxvB34F_C_180_180.jpg,拉风菲雅,5分,2020/8/13
名气很大的古寺庙去逛逛挺有意思的古色古香！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164023215.html,https://dimg04.c-ctrip.com/images/headphoto/192/795/712/da39ccbb76b8480eaef7c8e5eee8bd88_C_180_180.jpg,139****2267,5分,2020/8/6
这个地方还是值得去的，地方虽然不大，但是冲着名气也值得去看一下,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163094252.html,https://dimg04.c-ctrip.com/images/Z801160000010kg4z1FCF_C_180_180.jpg,小小伍天,5分,2020/3/23
非常棒的景点，很适合带孩子前来欣赏，很有观赏和学习历史的价值。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162227771.html,https://dimg04.c-ctrip.com/images/Z80v13000000tv2196D74_C_180_180.jpg,杰恩钢琴学园,5分,2019/12/8
在线购票快捷，现场使用便利，唯一缺憾就是没有纸质门票留作纪念。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162100398.html,https://dimg04.c-ctrip.com/images/Z80e0x000000l2mn45EEC_C_180_180.jpg,y7788,5分,2019/11/25
因诗而出名的古寺，我想大多数人，都是冲着枫桥夜泊的诗意而来的吧，国庆节到处人人人，到钟楼敲钟还是蛮有意思的，可惜难找才子张继枫桥夜泊的情景了！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161395093.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,m34****5324,5分,2019/10/6
带家里爷爷奶奶进去玩的，人多热闹，赏景拜佛祈福拍美美照片留念。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161211285.html,https://dimg04.c-ctrip.com/images/Z80k0u000000iz9nk084A_C_180_180.jpg,月歌king,5分,2019/9/29
本来虎丘不在计划之内，但念着这是众人力推的景点还是来了。刚刚下过雨的山坡格外的滑，我不小心还摔了一下。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161086125.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,_WeCh****00792,5分,2019/9/21
姑苏城外寒山寺第一次来这里玩啊，这里很不错和别的苏州园林都一样，寒山寺的名气非常的响啊很多外国的游客来苏州也会来这里参观。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160289218.html,https://dimg04.c-ctrip.com/images/Z80416000000yu3tjC35F_C_180_180.jpg,一只小戆度,5分,2019/8/13
我和我老公就是在寒山寺许愿结婚的，现在我们非常幸福，我们许诺对方我们要白头偕老，陪伴终身！永我们两能永远相亲相爱到永远啊！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160156469.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,陈绮文,5分,2019/8/7
"这个景点是苏州比较经典的景点，充满人文气息和文化意境，寺庙风景也很好，是一块风水宝地，建议到苏州的游客都去看看
体验很好，值得推荐，景色不错，",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164062322.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,爱生气的宝宝,5分,2020/8/9
"经常跑杭州灵隐寺，免不得要和这里对比下。论商业化，寒山寺真是做的彻底，池塘鲤鱼都圈起来卖鱼食了。撞钟要买票，排队上楼，一张票可以撞两次。感觉已经失去宗教场所的功能了，纯景点。寺庙里开素斋餐馆，两边倒是差不多。论商圈，还是灵隐做的彻底，周边形成的是现代化商圈。寒山寺只是零零星星的小街。枫桥夜泊景区周边也没带动起很大的商业。
寒山寺香火感觉不旺，全游客，敬香的客人都见不到。因为人太多，诗里的趣味是体验不到了。
寺内建碑墙，为古今海内名人创作的《枫桥夜泊》书法作品。幅幅都应该看一下，再看看作者简介，比看寺庙建筑有意思。",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164051666.html,https://dimg04.c-ctrip.com/images/t1/headphoto/470/925/018/85630edfc3244beab19591a09b572635_C_180_180.jpg,金融城菜园子,4分,2020/8/9
寒山寺门口就有停车位，如果携程***的票直接到运河边上的寺门刷***进去，售票处边上有很多导游，我们是50元请了一位，感觉水平还可以，寺庙历史和建筑都懂一些。寺庙不大，要是快的话一个小时可以逛好，所以去寒山寺之前最好先了解一下相关历史，这样会有意思很多，寺庙内钟楼可以上去敲钟，十元一位，敲三下。近几年新造的大钟、大碑和寺庙是分开的，造在寺庙边上的公园，由于天气热，我们没去，听导游说是免费的。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163883269.html,https://dimg04.c-ctrip.com/images/Z80u0j000000a2486DD64_C_180_180.jpg,炫华之旅,4分,2020/7/21
还是被张继的《夜泊枫桥》所吸引来到这里来朝拜，果然不负盛名！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162138327.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M0B/B7/BD/CggYGVZdrJaAexTaAACq_R7WSKg881_C_180_180.jpg,天涯幽星,5分,2019/11/28
"寒山寺名气大，亚欧老外多。内涵可能大，游玩体验很一般。推荐2个亮点:1.进门左边素食馆，除了贵，没缺点。我这样找特色的人基本能接受，建议品尝。2.自己在图片中找亮点，其他地方没有的(提示:科技是第一生产力
)",https://gs.ctrip.com/html5/you/comment/detail/3765/11/162118420.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M33****7723,3分,2019/11/26
总体感觉还好，免费讲解很好，寺院不大玩一会儿就结束了，还好吧,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161962377.html,https://dimg04.c-ctrip.com/images/Z80t050000001008hF7A4_C_180_180.jpg,M22****482,5分,2019/11/13
很好出票速度很快的，非常方便的，以后继续购买，景区环境不错，值得购买。很好出票速度很快的，非常方便的，以后继续购买，景区环境不错，值得购买。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161532261.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,138****7898,5分,2019/10/13
不错，人挺多的，主要是看环境！去里面烧香拜佛！！！！！！！！！！！！！！！！！！！！！！！？！！！？,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160471300.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,淼啸,5分,2019/8/19
苏州的著名景点，外面的黄墙配上绿字搭配很美。很小的一个寺，所以无法建成高塔，香火还是很旺的，寒山精神也是在海外远播，单就一个景点而言时间不够的话可以忽略，大多数人只为那一首古诗产生了朝圣的念头，一口古钟作为出口也是醉了。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159432463.html,https://dimg04.c-ctrip.com/images/0Z86s1200086hyjf963C2_C_180_180.jpg,u海上飘雪,3分,2019/6/24
带长辈逛寒山寺:老人家们都挺喜欢的，下午游客不太多适合慢慢逛,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159211647.html,https://dimg04.c-ctrip.com/images/t1/headphoto/943/935/473/9eb96f06941f449c8c32dc3523309119_C_180_180.jpg,南宫静,5分,2019/6/8
寒山寺位于苏州市姑苏区阊门外枫桥，唐代诗人张继在此写下“夜半钟声到客船”的名句。寒山寺始建于南朝萧梁代天监年间，一开始名为“妙利普明塔院”。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158769867.html,https://dimg04.c-ctrip.com/images/Z8070l000000da1168338_C_180_180.jpg,L-Y-N,5分,2019/5/11
不错不错，名气很大，人比较多，交通方便,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163768128.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/7C/F2/CggYHlXFQ0GAe2cPAAAjX6zCHkk255_C_180_180.jpg,1391604****,5分,2020/7/4
最美寒山寺，虽然面积不大，但其间的历史文化实在丰富深厚。做好了功课，再来实地观赏，实在是乐事佳趣。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162693802.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,M44****099,5分,2020/1/20
